disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4339,TOA BAJA,PR,949,1,8400.0,0,Owner,House/Duplex,0.0,0.0,1.0,2169.16,1.0,0.0,24.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,918.0,1.0,2169.16,0.0,,0.0,,,,,,1.0,1.0,2394.49,721371210011003.0,3009ccf8-f419-4bac-a2f8-7f912ff6b84f,2010.0
4339,ARECIBO,PR,612,1,11280.0,0,Owner,House/Duplex,0.0,0.0,1.0,111.61,1.0,0.0,0.0,,0.0,0.0,,1.0,26.35,1.0,0.0,1.0,650.0,1.0,111.61,0.0,,0.0,,,,,,1.0,1.0,5073.66,720133019001024.0,ff8c5119-3cf1-4ff8-9e33-9696116fc073,2010.0
4611,NEW ORLEANS,LA,70114,3,45600.0,0,Owner,House/Duplex,1.0,1.0,1.0,3234.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3234.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220710006023004.0,53757e9f-6c66-424a-be33-5f0c750ded4a,2020.0
4332,DAYTON,TX,77535,2,,0,Owner,Mobile Home,0.0,0.0,1.0,33476.0,1.0,0.0,38.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1952.0,1.0,33300.0,0.0,,0.0,,,,,,1.0,0.0,9435.55,482917010003059.0,9389017c-2d4d-4dab-bdcf-54802c7c0e72,2010.0
4332,FULTON,TX,78358,1,19200.0,0,Owner,Mobile Home,0.0,0.0,1.0,1436.54,1.0,0.0,0.0,,0.0,0.0,,1.0,229.8,1.0,0.0,1.0,1444.0,1.0,1436.54,0.0,,0.0,,,,,,1.0,0.0,0.0,480079501003095.0,223b1ef9-0da2-474c-9a7f-67d5767ece9c,2010.0
4339,COROZAL,PR,783,5,5988.0,0,Owner,House/Duplex,0.0,0.0,1.0,150135.99,1.0,1.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1486.0,1.0,11366.37,1.0,21933.63,0.0,,,,,,1.0,1.0,12985.33,720475301002012.0,28e08fed-3d1f-40de-adb7-93e599d51511,2010.0
4611,PRAIRIEVILLE,LA,70769,1,19956.0,0,Owner,Mobile Home,0.0,0.0,1.0,5136.69,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,5136.69,0.0,,0.0,,,,,,1.0,0.0,800.0,220050302082023.0,8d990d9c-7e17-47fd-9a4e-b05ead80f125,2020.0
4586,HOUSTON,TX,77034,5,22000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,482013211011002.0,b3db92db-7e9d-404f-90cf-3676e5f12347,2020.0
4339,NARANJITO,PR,719,3,18324.0,0,Owner,House/Duplex,0.0,0.0,1.0,537.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,537.52,0.0,,0.0,,,,,,1.0,1.0,499.36,721055204002028.0,02dfeb5e-3597-423d-89e0-e1e8584e215c,2010.0
4332,ROCKPORT,TX,78382,1,17470.0,0,Owner,Mobile Home,0.0,0.0,1.0,27001.6,1.0,0.0,42.0,,1.0,0.0,,1.0,1807.36,1.0,0.0,1.0,1444.0,1.0,27001.6,0.0,,0.0,,,,,,1.0,1.0,8032.19,480079501002054.0,851916b1-33b9-47e2-a897-6898669fb272,2010.0
4339,CEIBA,PR,735,1,27000.0,0,Owner,House/Duplex,0.0,0.0,1.0,256.92,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,256.92,0.0,,0.0,,,,,,1.0,0.0,109.5,720371602021021.0,e2a48e19-cd97-422e-a9ae-0f7027b11e78,2010.0
4339,JAYUYA,PR,664,2,14000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2109.72,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2109.72,0.0,,0.0,,,,,,1.0,1.0,524.99,720739562002021.0,6426587b-4288-432c-a2a9-f181d5aaaee2,2010.0
4332,SOUTH HOUSTON,TX,77587,5,,0,Owner,House/Duplex,0.0,0.0,1.0,2297.28,1.0,0.0,10.0,,1.0,1.0,56.79,1.0,12.45,1.0,0.0,1.0,2666.0,1.0,2297.28,0.0,,0.0,,,,,,1.0,0.0,3674.58,482013214021021.0,2c146f14-850a-4f73-ab0f-e970e9781de3,2010.0
4586,MARSHALL,TX,75670,1,17543.0,0,Owner,House/Duplex,0.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3523.02,0.0,,0.0,,,,,,1.0,0.0,0.0,482030204025011.0,0c10684f-03f5-45a4-9f1a-f55f595f5bcc,2020.0
4332,RIVIERA,TX,78379,2,11300.0,0,Owner,House/Duplex,0.0,0.0,1.0,2726.29,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2726.29,0.0,,0.0,,,,,,1.0,0.0,0.0,482730201001324.0,6398d16e-c4db-40eb-9294-f023543edd2f,2010.0
4339,BAYAMON,PR,959,1,3252.0,0,Owner,House/Duplex,0.0,0.0,1.0,2030.34,1.0,0.0,0.0,,0.0,0.0,,1.0,915.2,1.0,0.0,1.0,918.0,1.0,2030.34,0.0,,0.0,,,,,,1.0,1.0,1530.15,720210310131005.0,a7391854-d761-4b67-8037-4940b73e19fd,2010.0
4611,NAPOLEONVILLE,LA,70390,5,24000.0,0,Owner,Mobile Home,0.0,0.0,1.0,14598.22,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2965.0,1.0,14598.22,0.0,,0.0,,,,,,1.0,1.0,5007.72,220070505002015.0,26b6b6c1-3c8c-4fc2-b40e-1e4ebf324d32,2020.0
4332,HOUSTON,TX,77088,3,16000.0,0,Owner,House/Duplex,0.0,0.0,1.0,7734.47,1.0,0.0,18.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,2912.0,1.0,7734.47,0.0,,0.0,,,,,,1.0,1.0,4442.59,482015333002002.0,14786902-e10e-496f-828e-13db5257c328,2010.0
4339,AIBONITO,PR,705,2,19224.0,0,Owner,House/Duplex,0.0,0.0,1.0,671.0,1.0,0.0,0.0,,0.0,0.0,,1.0,671.0,1.0,0.0,0.0,,1.0,671.0,0.0,,0.0,,,,,,1.0,0.0,0.0,720092504002052.0,59b72af8-5677-4e9f-8c23-2ee424ec8515,2010.0
4337,PALM BAY,FL,32905,2,19200.0,0,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2036.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120090651231012.0,e19aa1c3-d76b-4ed1-94bb-91f269cf6e4f,2010.0
4339,COMERIO,PR,782,1,1344.0,0,Owner,Apartment,0.0,0.0,1.0,1263.32,1.0,0.0,0.0,,0.0,0.0,,1.0,480.0,1.0,0.0,1.0,918.0,1.0,1263.32,0.0,,0.0,,,,,,1.0,1.0,3112.25,720459520002002.0,156a0085-91eb-4267-a710-b34068aecef6,2010.0
4339,BAYAMON,PR,956,3,24084.0,0,Owner,House/Duplex,0.0,0.0,1.0,352.13,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,352.13,0.0,,0.0,,,,,,1.0,0.0,0.0,720210319002017.0,b4157ebd-2bd4-47e4-a76a-c772a089fc17,2010.0
4337,FORT MYERS,FL,33967,2,50000.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1912.0,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,341.7,120710502052006.0,fde7a9e7-6ba6-4024-9ee4-5151f543da2c,2010.0
4611,DESTREHAN,LA,70047,5,40000.0,0,Owner,Mobile Home,0.0,0.0,1.0,14598.22,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2178.0,1.0,14598.22,0.0,,0.0,,,,,,1.0,1.0,7914.9,220890624001078.0,fbba2605-867d-415d-8066-919bb52448bb,2020.0
4339,NARANJITO,PR,719,4,,0,Owner,House/Duplex,0.0,0.0,1.0,405.84,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,405.84,0.0,,0.0,,,,,,1.0,0.0,132.0,721055204002028.0,3d1f0e37-3050-4534-8e4f-70bc20a2125a,2010.0
4332,SPRING,TX,77386,1,,0,Owner,House/Duplex,1.0,0.0,1.0,12549.86,1.0,0.0,10.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,12549.86,0.0,,1.0,,,,,,1.0,0.0,1605.33,483396920016008.0,0c19e630-4315-4d40-a148-53f05ec99f18,2010.0
4339,MAYAGUEZ,PR,682,2,12700.0,0,Owner,House/Duplex,0.0,0.0,1.0,247.78,1.0,0.0,0.0,,0.0,0.0,,1.0,155.7,1.0,0.0,0.0,,1.0,247.78,0.0,,0.0,,,,,,1.0,0.0,0.0,720970802002008.0,f4963732-ca8b-48e2-92ad-7ce841c7386d,2010.0
4586,ARLINGTON,TX,76017,5,87500.0,0,Owner,House/Duplex,1.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3523.02,0.0,,1.0,,,,,,1.0,0.0,0.0,484391115304010.0,e467a1fc-1dfb-475e-9c9a-ce78c79424ee,2020.0
4586,TEXARKANA,TX,75501,2,24000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1652.0,1.0,3523.02,0.0,,0.0,,,,,,1.0,1.0,129.55,480370105003044.0,c9f94bc5-bb3a-4901-a101-091afde9f1b6,2020.0
4337,JACKSONVILLE,FL,32210,2,15412.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,1.0,341.7,120310137231019.0,338e2918-7668-4d16-a7d6-2ce3435e38bf,2010.0
4339,BAYAMON,PR,957,1,8000.0,0,Owner,House/Duplex,0.0,0.0,1.0,5628.1,1.0,0.0,0.0,,0.0,0.0,,1.0,1366.2,1.0,0.0,1.0,918.0,1.0,5628.1,0.0,,0.0,,,,,,1.0,0.0,0.0,720210310312002.0,43e0ed81-923c-45ea-a1e0-0a42cb6d8325,2010.0
4337,OCALA,FL,34470,4,27000.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1640.0,1.0,684.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120830020022000.0,f8dc36c2-08b8-44ca-9338-faa333c24b7f,2010.0
4332,PORT ARTHUR,TX,77642,3,30000.0,0,Owner,House/Duplex,1.0,0.0,1.0,9819.37,1.0,0.0,12.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1712.0,1.0,9819.37,0.0,,0.0,,,,,,1.0,0.0,5306.82,482450101003010.0,7ed5e0d8-5922-44cb-99ab-cc9b000f2d9e,2010.0
4611,PAULINA,LA,70763,1,12276.0,0,Owner,House/Duplex,0.0,0.0,1.0,9629.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1242.0,1.0,9629.52,0.0,,0.0,,,,,,1.0,1.0,1900.5,220930404003028.0,f2551b7a-4ee2-4946-8ac8-899a4ef6deab,2020.0
4611,PRIDE,LA,70770,3,19000.0,0,Owner,Mobile Home,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1480.97,0.0,,0.0,,,,,,1.0,0.0,0.0,220330043022006.0,24497792-338e-4c10-93ae-01095341c5e4,2020.0
4586,LONGVIEW,TX,75602,2,60000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1442.0,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,481830011002002.0,86c2d840-21d3-46e7-bb11-721d697e3da8,2020.0
4339,COROZAL,PR,783,1,8115400.0,0,Owner,House/Duplex,1.0,0.0,1.0,3144.97,1.0,0.0,3.0,,1.0,0.0,,1.0,982.0,1.0,0.0,0.0,,1.0,2162.97,0.0,,0.0,,,,,,1.0,0.0,0.0,,3e70a3ca-f885-4c08-bb72-f4c2fd4dc10e,
4337,NAPLES,FL,34112,2,47000.0,0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,1.0,,,,,,1.0,0.0,0.0,120210107011007.0,894066ff-820e-44dd-9462-b4944444b3bc,2010.0
4339,UTUADO,PR,641,4,2400.0,0,Owner,House/Duplex,0.0,0.0,1.0,6584.02,1.0,0.0,0.0,,0.0,1.0,7.12,0.0,,1.0,0.0,0.0,,1.0,6584.02,0.0,,0.0,,,,,,1.0,1.0,2967.57,721419573001037.0,9c990090-7b4b-40b2-9a37-53a663117e8b,2010.0
4339,AGUADILLA,PR,603,2,17832.0,0,Owner,House/Duplex,0.0,0.0,1.0,539.9,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,864.0,1.0,539.9,0.0,,0.0,,,,,,1.0,0.0,377.58,720054013023017.0,b8463a1f-3f23-4ae3-ac35-562d2e03d2ba,2010.0
4332,HOUSTON,TX,77070,5,135000.0,0,Owner,House/Duplex,1.0,0.0,1.0,26704.71,1.0,0.0,21.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,3380.0,1.0,26704.71,0.0,,1.0,,,,,,1.0,0.0,6543.27,482015543011002.0,0be1e93a-fb43-44c2-aa1b-651d1d59da54,2010.0
4332,ORANGE,TX,77632,4,70000.0,0,Owner,House/Duplex,1.0,0.0,1.0,2442.0,1.0,0.0,2.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2442.0,0.0,,0.0,,,,,,1.0,0.0,954.78,483610212003028.0,6d6019ad-e60e-4523-9290-1dde9d14ffdc,2010.0
4611,HOUMA,LA,70363,2,8784.0,0,Owner,House/Duplex,0.0,0.0,1.0,9629.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1794.0,1.0,9629.52,0.0,,0.0,,,,,,1.0,1.0,799.68,221090007021012.0,e974cf8c-8965-4529-8a0d-a311ceff3c73,2020.0
4611,HOUMA,LA,70363,1,18000.0,0,Owner,Mobile Home,0.0,0.0,1.0,14598.22,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,2307.0,1.0,14598.22,0.0,,0.0,,,,,,1.0,1.0,676.19,221090006021004.0,9d69674a-dcbb-4046-bd49-0520c960fab6,2020.0
4339,BAYAMON,PR,956,3,12936.0,0,Owner,House/Duplex,0.0,0.0,1.0,3172.94,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1486.0,1.0,3172.94,0.0,,0.0,,,,,,1.0,1.0,4045.95,720210317043002.0,e5da343d-482d-4b22-9dcf-c69022e34d02,2010.0
4339,SAN JUAN,PR,915,2,14100.0,0,Owner,House/Duplex,0.0,0.0,1.0,951.4,1.0,0.0,0.0,,0.0,0.0,,1.0,951.4,1.0,0.0,0.0,,1.0,951.4,0.0,,0.0,,,,,,1.0,0.0,0.0,,9bf65b7e-1560-495e-a40d-f8eb3072bcb6,
4332,PORT ARTHUR,TX,77642,6,72000.0,0,Owner,House/Duplex,1.0,0.0,1.0,26001.2,1.0,0.0,7.0,,1.0,0.0,,1.0,553.5,1.0,1.0,1.0,2418.0,1.0,26001.2,0.0,,0.0,,,,,,1.0,1.0,4217.1,482450070021049.0,436e5e7b-45ae-4bc8-b91a-7b91f56e59b0,2010.0
4339,SAN SEBASTIAN,PR,685,1,1468.0,0,Owner,House/Duplex,0.0,0.0,1.0,688.5,1.0,0.0,0.0,,0.0,0.0,,1.0,73.2,1.0,0.0,0.0,,1.0,688.5,0.0,,0.0,,,,,,1.0,0.0,31.15,721319588002014.0,01cb84a8-4c5c-4480-8d35-60f152734a98,2010.0
4611,HOUMA,LA,70364,2,21000.0,0,Owner,Mobile Home,0.0,0.0,1.0,13098.22,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,13098.22,0.0,,0.0,,,,,,1.0,0.0,800.0,221090002032005.0,d44da4fc-70af-4305-87c3-cb40caca2270,2020.0
4332,HOUSTON,TX,77028,1,8088.0,0,Owner,House/Duplex,1.0,0.0,1.0,21282.88,1.0,0.0,29.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,19834.5,0.0,,0.0,,,,,,1.0,1.0,4720.4,482012310001005.0,0e1dcac5-547b-4b18-9729-67c56b0323c3,2010.0
4332,PASADENA,TX,77506,6,1700.0,0,Owner,House/Duplex,1.0,0.0,1.0,10737.79,1.0,0.0,5.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,27038.0,1.0,10737.79,0.0,,0.0,,2019-02-28T00:00:00.000Z,CHANNELVIEW,TX,     ,1.0,1.0,3631.62,482013228004020.0,5c717ffa-44be-4101-98f5-f46d25684adc,2010.0
4586,PASADENA,TX,77506,3,38000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,482013222001017.0,0d649fcb-7111-4203-abd3-1ba3a7895224,2020.0
4339,OROCOVIS,PR,720,4,13588.0,0,Owner,House/Duplex,0.0,0.0,1.0,2123.55,1.0,0.0,0.0,,0.0,0.0,,1.0,71.44,1.0,0.0,0.0,,1.0,2123.55,0.0,,0.0,,,,,,1.0,1.0,1730.29,721079549021019.0,ba4da16b-125a-4c20-8153-62a0326423c6,2010.0
4586,FORT WORTH,TX,76106,1,14880.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,484391003004006.0,121d8e6f-34c9-49ce-a830-e54298561a71,2020.0
4337,NAPLES,FL,34120,6,19000.0,0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120210104131006.0,d1a9e177-e0c5-4a51-a7b3-d737eb999a5e,2010.0
4332,BROOKSIDE VILLAGE,TX,77581,6,10000.0,0,Owner,House/Duplex,0.0,0.0,1.0,9746.47,1.0,0.0,22.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,3432.0,1.0,9746.47,0.0,,0.0,,,,,,1.0,1.0,6114.89,480396605002042.0,1dc40f4f-f162-4b3d-9a3f-b92959030ae7,2010.0
4339,BARCELONETA,PR,617,4,109000.0,0,Owner,House/Duplex,1.0,0.0,1.0,598.52,1.0,0.0,0.0,,0.0,0.0,,1.0,61.0,1.0,0.0,0.0,,1.0,598.52,0.0,,0.0,,,,,,1.0,0.0,0.0,720175902004001.0,f244fa44-1644-4aa9-aca7-24894ac00c04,2010.0
4339,TOA ALTA,PR,953,2,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,464.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2429.07,0.0,,0.0,,,,,,1.0,1.0,0.0,721355106021009.0,84da2f17-f9e1-4aea-97b3-04be58dedbf2,2010.0
4339,LAS MARIAS,PR,670,2,6720.0,0,Owner,House/Duplex,0.0,0.0,1.0,519.12,1.0,0.0,0.0,,0.0,0.0,,1.0,230.4,1.0,0.0,0.0,,1.0,519.12,0.0,,0.0,,,,,,1.0,0.0,0.0,720839597002012.0,c80df62c-3717-4fcc-aa9d-dd98078d532d,2010.0
4611,GONZALES,LA,70737,3,65000.0,0,Owner,Mobile Home,0.0,0.0,1.0,5136.69,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,2580.0,1.0,5136.69,0.0,,0.0,,,,,,1.0,0.0,1074.0,220050302141005.0,f6742dc5-6071-41c2-ab54-f2ee66901468,2020.0
4339,AGUAS BUENAS,PR,703,3,1320.0,0,Owner,House/Duplex,0.0,0.0,1.0,14293.41,1.0,0.0,0.0,,0.0,0.0,,1.0,2325.12,1.0,0.0,0.0,,1.0,14293.41,0.0,,0.0,,,,,,1.0,1.0,6040.92,720072302003003.0,7f9f8725-d8d7-4922-9749-dfd055db9139,2010.0
4559,LAKE CHARLES,LA,70607,1,2000.0,1,Owner,House/Duplex,0.0,0.0,1.0,3794.43,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1348.0,1.0,3794.43,0.0,,0.0,,,,,,1.0,0.0,0.0,220239701011082.0,aab371c9-d200-4a13-9c70-d92aa462988e,2020.0
4332,HOUSTON,TX,77044,5,86800.0,0,Owner,House/Duplex,0.0,0.0,1.0,8182.31,1.0,0.0,8.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,8182.31,0.0,,0.0,,,,,,1.0,0.0,4773.13,482012323021001.0,17dcc7a3-e730-4e7b-9cff-7444eb6a4e00,2010.0
4339,PATILLAS,PR,723,1,,0,Owner,Apartment,0.0,0.0,1.0,2269.81,1.0,0.0,0.0,,0.0,0.0,,1.0,1501.95,1.0,0.0,1.0,748.0,1.0,2269.81,0.0,,0.0,,,,,,1.0,0.0,1492.86,721092902002000.0,4a9d264c-fc4c-49ef-aa5e-dcdf3cb9ee5b,2010.0
4339,SAN SEBASTIAN,PR,685,2,5000.0,0,Owner,House/Duplex,0.0,0.0,1.0,14145.59,1.0,0.0,0.0,,0.0,0.0,,1.0,2576.0,1.0,0.0,1.0,864.0,1.0,14145.59,0.0,,0.0,,,,,,1.0,1.0,5072.8,721319589002006.0,c253c532-ba84-4b61-876b-3eacb04331dd,2010.0
4559,SULPHUR,LA,70663,2,27000.0,1,Owner,House/Duplex,0.0,0.0,1.0,14301.26,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,14301.26,0.0,,0.0,,,,,,1.0,0.0,1572.39,220190023002005.0,f70e5cb7-020b-4d7a-a79a-5d06f9860116,2020.0
4337,BONITA SPRINGS,FL,34135,3,80000.0,0,Owner,House/Duplex,0.0,0.0,1.0,15660.0,1.0,0.0,3.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,15660.0,0.0,,0.0,,,,,,1.0,1.0,1927.8,120710503102000.0,7fb83ed5-4d63-4fb4-b41c-b3210ff2ea54,2010.0
4339,SANTA ISABEL,PR,757,3,5000.0,0,Owner,House/Duplex,0.0,0.0,1.0,7099.22,1.0,0.0,0.0,,0.0,0.0,,1.0,1889.16,1.0,0.0,1.0,748.0,1.0,7099.22,0.0,,0.0,,,,,,1.0,1.0,5719.87,721339536001044.0,27dc4555-fc77-4c00-a203-3ee20b4e49aa,2010.0
4339,CIALES,PR,638,1,15504.0,0,Owner,House/Duplex,0.0,0.0,1.0,7536.19,1.0,0.0,0.0,,0.0,0.0,,1.0,2320.0,1.0,0.0,1.0,724.0,1.0,7536.19,0.0,,0.0,,,,,,1.0,1.0,2227.03,720399559001034.0,f23165b1-c993-4e2d-87ec-0946e47cb94d,2010.0
4339,YABUCOA,PR,767,3,7200.0,0,Owner,House/Duplex,0.0,0.0,1.0,1634.52,1.0,0.0,0.0,,0.0,1.0,90.72,1.0,1029.96,1.0,0.0,0.0,,1.0,1634.52,0.0,,0.0,,,,,,1.0,1.0,1053.2,721519512002000.0,000262f3-499d-4e46-a5a1-6c99869a932e,2010.0
4332,HOUSTON,TX,77041,2,19200.0,0,Owner,House/Duplex,1.0,0.0,1.0,17875.76,1.0,0.0,17.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1742.0,1.0,23559.83,0.0,,0.0,,,,,,1.0,1.0,4172.99,482015407003006.0,a13d2ced-481a-4faa-90f6-0946f72139a2,2010.0
4611,GOLDEN MEADOW,LA,70357,2,33600.0,0,Owner,House/Duplex,0.0,0.0,1.0,18552.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2691.0,1.0,31739.87,0.0,,0.0,,,,,,1.0,0.0,6708.24,220570213002052.0,de7f2565-df34-4f59-9681-c2989638fe49,2020.0
4339,CAYEY,PR,736,1,0.0,0,Owner,House/Duplex,0.0,0.0,1.0,13863.47,1.0,0.0,0.0,,0.0,0.0,,1.0,3425.5,1.0,0.0,1.0,814.0,1.0,13863.47,0.0,,1.0,,,,,,1.0,1.0,2831.64,,9901225d-376e-4a2f-ab2d-fc1101cde2ee,
4339,CAROLINA,PR,987,1,6000.0,0,Owner,House/Duplex,0.0,0.0,1.0,605.89,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,918.0,1.0,605.89,0.0,,0.0,,,,,,1.0,0.0,920.65,720310509024000.0,8ed2ba2a-1a9f-428e-b08b-3bc770901843,2010.0
4332,BAYTOWN,TX,77523,4,85000.0,0,Owner,House/Duplex,1.0,0.0,1.0,17850.16,1.0,0.0,12.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2666.0,1.0,17850.16,0.0,,1.0,,,,,,1.0,0.0,6439.69,480717102002002.0,c35a4077-b055-49bc-aa57-9b7e8c1dba6f,2010.0
4611,NEW ORLEANS,LA,70122,2,24000.0,0,Owner,House/Duplex,0.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2122.0,1.0,6107.96,0.0,,0.0,,,,,,1.0,0.0,0.0,220710033084023.0,fbed3a8a-f2e1-4afe-b5f2-069d29dace6a,2020.0
4339,VEGA ALTA,PR,692,3,4200.0,0,Owner,House/Duplex,0.0,0.0,1.0,3863.91,1.0,0.0,0.0,,0.0,0.0,,1.0,2645.54,1.0,0.0,1.0,1106.0,1.0,3863.91,0.0,,0.0,,,,,,1.0,1.0,5373.42,721435506012002.0,4d9fc166-6e85-4bb9-a1c4-33774c72dbf3,2010.0
4337,MIAMI GARDENS,FL,33055,2,112000.0,0,Owner,House/Duplex,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2702.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120860100161025.0,5aca7065-17e6-4506-8057-d4a93a950bee,2010.0
4339,NAGUABO,PR,718,2,0.0,0,Owner,House/Duplex,0.0,0.0,1.0,1053.07,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1053.07,0.0,,0.0,,,,,,1.0,1.0,609.12,,e9203f47-9724-4f60-b285-1147e34aac3c,
